Fiscal year/period,Month,Year,Profit_Center_masked,Posting_Week,Week_Year,Posting_Date,Ship-To Company,Ship from Location_masked,SKU,Brand (PH)_masked,Sales
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT203,B19,30
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT204,B5,52
10.2018,10,2018,PC1,43,2018,25.10.2018,STP1,LOC3,KIT207,B19,672
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT207,B19,12
10.2018,10,2018,PC1,43,2018,25.10.2018,STP2,LOC4,KIT207,B19,288
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT207,B19,72
10.2018,10,2018,PC1,43,2018,25.10.2018,STP3,LOC2,KIT207,B19,192
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT207,B19,492
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT221,B23,124
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT221,B23,12
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT223,B4,8
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT227,B4,16
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT230,B17,96
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT230,B17,94
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT230,B17,128
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT234,B4,42
10.2018,10,2018,PC1,41,2018,08.10.2018,STP2,LOC4,KIT237,B23,49
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT237,B23,29
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT238,B23,44
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT238,B23,72
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT241,B17,23
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT243,B19,4
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT245,B15,6
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT245,B15,150
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT245,B15,30
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT245,B15,90
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT246,B15,48
10.2018,10,2018,PC1,43,2018,25.10.2018,STP2,LOC4,KIT246,B15,48
10.2018,10,2018,PC1,43,2018,25.10.2018,STP3,LOC2,KIT246,B15,96
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT252,B4,100
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT256,B4,2
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT256,B4,70
10.2018,10,2018,PC1,41,2018,08.10.2018,STP2,LOC4,KIT256,B4,30
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT260,B22,20
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT263,B22,36
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT263,B22,449
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT263,B22,160
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT263,B22,20
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT263,B22,224
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT270,B19,10
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT282,B15,120
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT282,B15,1
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT285,B22,89
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT285,B22,23
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT285,B22,60
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT286,B19,12
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT286,B19,8
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT290,B4,68
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT291,B12,30
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT296,B15,30
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT296,B15,30
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT296,B15,30
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT308,B15,60
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT308,B15,40
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT330,B15,214
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT330,B15,227
10.2018,10,2018,PC1,40,2018,02.10.2018,STP2,LOC4,KIT330,B15,61
10.2018,10,2018,PC1,42,2018,16.10.2018,STP2,LOC4,KIT330,B15,42
10.2018,10,2018,PC1,44,2018,30.10.2018,STP2,LOC4,KIT330,B15,24
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT330,B15,15
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT330,B15,108
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT330,B15,93
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT333,B23,34
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT344,B19,16
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT344,B19,32
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT344,B19,48
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT344,B19,16
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT344,B19,16
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT345,B15,2
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT345,B15,11
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT354,B5,90
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT354,B5,40
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT354,B5,68
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT355,B5,5
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT355,B5,52
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT367,B15,178
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT379,B9,12
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT379,B9,8
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT385,B9,20
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT406,B24,326
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT406,B24,72
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT423,B15,4
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT423,B15,50
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT424,B15,140
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT424,B15,160
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT424,B15,50
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT532,B5,48
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT532,B5,48
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT532,B5,4
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT532,B5,16
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT532,B5,29
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT532,B5,45
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT532,B5,25
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT535,B5,24
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT535,B5,11
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT535,B5,14
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT536,B15,7
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT536,B15,14
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT536,B15,27
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT536,B15,26
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT536,B15,3
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT537,B15,128
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT537,B15,193
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT537,B15,24
10.2018,10,2018,PC1,41,2018,09.10.2018,STP2,LOC4,KIT537,B15,14
10.2018,10,2018,PC1,42,2018,16.10.2018,STP2,LOC4,KIT537,B15,15
10.2018,10,2018,PC1,44,2018,30.10.2018,STP2,LOC4,KIT537,B15,11
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT537,B15,58
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT537,B15,13
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT537,B15,12
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT541,B15,420
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT541,B15,240
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT541,B15,238
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT541,B15,242
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT542,B15,8
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT545,B23,170
10.2018,10,2018,PC1,41,2018,08.10.2018,STP2,LOC4,KIT545,B23,120
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT545,B23,96
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT547,B23,68
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT547,B23,3
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT547,B23,15
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT548,B15,44
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT548,B15,2
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT556,B15,182
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT556,B15,180
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT556,B15,144
10.2018,10,2018,PC1,43,2018,26.10.2018,STP1,LOC3,KIT556,B15,160
10.2018,10,2018,PC1,41,2018,09.10.2018,STP2,LOC4,KIT556,B15,98
10.2018,10,2018,PC1,42,2018,16.10.2018,STP2,LOC4,KIT556,B15,100
10.2018,10,2018,PC1,43,2018,23.10.2018,STP2,LOC4,KIT556,B15,96
10.2018,10,2018,PC1,44,2018,30.10.2018,STP2,LOC4,KIT556,B15,78
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT556,B15,98
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT556,B15,98
10.2018,10,2018,PC1,42,2018,18.10.2018,STP3,LOC2,KIT556,B15,48
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT556,B15,60
10.2018,10,2018,PC1,40,2018,05.10.2018,STP1,LOC3,KIT557,B15,312
10.2018,10,2018,PC1,40,2018,05.10.2018,STP2,LOC4,KIT557,B15,174
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT557,B15,228
10.2018,10,2018,PC1,40,2018,05.10.2018,STP3,LOC2,KIT557,B15,168
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT558,B15,88
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT558,B15,10
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT561,B15,360
10.2018,10,2018,PC1,42,2018,19.10.2018,STP1,LOC3,KIT561,B15,16
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT561,B15,180
10.2018,10,2018,PC1,42,2018,19.10.2018,STP2,LOC4,KIT561,B15,6
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT561,B15,540
10.2018,10,2018,PC1,42,2018,19.10.2018,STP3,LOC2,KIT561,B15,24
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT568,B15,450
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT568,B15,90
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT568,B15,270
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT568,B15,90
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT568,B15,90
10.2018,10,2018,PC1,41,2018,12.10.2018,STP1,LOC3,KIT570,B15,180
10.2018,10,2018,PC1,41,2018,12.10.2018,STP2,LOC4,KIT570,B15,120
10.2018,10,2018,PC1,43,2018,26.10.2018,STP2,LOC4,KIT570,B15,120
10.2018,10,2018,PC1,41,2018,12.10.2018,STP3,LOC2,KIT570,B15,420
10.2018,10,2018,PC1,43,2018,26.10.2018,STP3,LOC2,KIT570,B15,60
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT17,B19,77
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT24,B15,1
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT24,B15,3
11.2018,11,2018,PC2,45,2018,08.11.2018,STP5,LOC2,KIT29,B19,452
11.2018,11,2018,PC2,46,2018,15.11.2018,STP5,LOC2,KIT29,B19,225
11.2018,11,2018,PC2,48,2018,29.11.2018,STP5,LOC2,KIT29,B19,355
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT30,B19,92
11.2018,11,2018,PC2,45,2018,08.11.2018,STP5,LOC2,KIT30,B19,60
11.2018,11,2018,PC2,46,2018,15.11.2018,STP5,LOC2,KIT30,B19,41
11.2018,11,2018,PC2,47,2018,22.11.2018,STP5,LOC2,KIT30,B19,60
11.2018,11,2018,PC2,48,2018,29.11.2018,STP5,LOC2,KIT30,B19,120
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT31,B19,48
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT31,B19,1
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT32,B6,24
11.2018,11,2018,PC2,46,2018,15.11.2018,STP5,LOC2,KIT32,B6,60
11.2018,11,2018,PC2,48,2018,29.11.2018,STP5,LOC2,KIT32,B6,71
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT33,B6,48
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT33,B6,192
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT34,B6,1952
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT34,B6,1800
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT35,B6,760
11.2018,11,2018,PC2,46,2018,15.11.2018,STP5,LOC2,KIT35,B6,398
11.2018,11,2018,PC2,48,2018,29.11.2018,STP5,LOC2,KIT35,B6,290
11.2018,11,2018,PC2,45,2018,08.11.2018,STP5,LOC2,KIT36,B16,288
11.2018,11,2018,PC2,46,2018,15.11.2018,STP5,LOC2,KIT36,B16,288
11.2018,11,2018,PC2,48,2018,29.11.2018,STP5,LOC2,KIT36,B16,264
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT59,B6,302
11.2018,11,2018,PC2,47,2018,22.11.2018,STP5,LOC2,KIT60,B17,13
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT67,B2,26
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT69,B15,2
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT70,B15,12
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT70,B15,12
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT72,B17,27
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT87,B2,6
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT87,B2,18
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT194,B15,30
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT245,B15,24
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT269,B19,39
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT270,B19,64
11.2018,11,2018,PC2,47,2018,24.11.2018,STP5,LOC2,KIT270,B19,8
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT296,B15,15
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT323,B1,69
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT323,B1,114
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT323,B1,80
11.2018,11,2018,PC2,44,2018,02.11.2018,STP5,LOC2,KIT324,B1,277
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT324,B1,162
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT324,B1,319
11.2018,11,2018,PC2,45,2018,09.11.2018,STP5,LOC2,KIT330,B15,16
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT330,B15,13
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT330,B15,19
11.2018,11,2018,PC2,46,2018,16.11.2018,STP5,LOC2,KIT432,B2,24
11.2018,11,2018,PC2,48,2018,30.11.2018,STP5,LOC2,KIT432,B15,24
11.2018,11,2018,PC2,45,2018,08.11.2018,STP5,LOC2,KIT478,B6,7
11.2018,11,2018,PC2,47,2018,22.11.2018,STP5,LOC2,KIT478,B6,24
